Sanskrit|English|Hindi
इन्द्रः देवतमः अनीलः सुपर्णः पूर्णबन्धुरः विश्वस्य दमिता विश्वस्य ईशानः विश्व-चर्षणिः।|Indra, the foremost of devas, the non-blue (white) coloured, the well-radiant one, the subduer of the world, the ruler of the world and the man of the world.|इंद्र, देवों में अग्रणी, नीले (सफ़ेद) रंग का, सुप्रभात, विश्व को वश में करने वाला, विश्व का शासक और विश्व का पुरुष है।
अद्य तप्तसूर्यस्य उष्णप्रभावे अनेकेषु राज्येषु वर्षा भवितुं शक्नोति।|Rain is expected in many states today under the warm influence of the scorching sun.|चिलचिलाती धूप के गर्म प्रभाव से आज कई राज्यों में बारिश की संभावना है।
आगामिषु दिनेषु देशे तीव्रः तापः भविष्यति।|The country will experience intense heat in the coming days.|आने वाले दिनों में देश में भीषण गर्मी पड़ेगी।
परन्तु अद्यत्वे असम-अरुणाचलप्रदेश-पश्चिमबङ्ग-ओडिशा-छत्तीसगढ-दक्षिणपूर्वमध्यप्रदेशराज्येषु नैकेषु स्थानेषु सामान्यवृष्टेः सम्भावना वर्तते।|However, normal rains are expected in several places in Assam, Arunachal Pradesh, West Bengal, Odisha, Chhattisgarh and southeastern Madhya Pradesh today.|हालांकि, आज असम, अरुणाचल प्रदेश, पश्चिम बंगाल, ओडिशा, छत्तीसगढ़ और दक्षिणपूर्वी मध्य प्रदेश में कई जगहों पर सामान्य बारिश होने की उम्मीद है।
यूपी-बिहारयो: अनेकेषु जनपदेषु जनाः तापात् किञ्चित् विश्रामं प्राप्नुयुः।|People in many districts of UP and Bihar will get some relief from the heat.|यूपी और बिहार के कई जिलों में लोगों को गर्मी से थोड़ी राहत मिलेगी।
मौसमविभागेन शुक्रवासरे आगामिदिनद्वयं पूर्वीयभागेषु तापतरङ्गस्य सचेतना दत्ता।|The Met Office on Friday issued a heat wave warning for eastern parts for the next two days.|मौसम कार्यालय ने 
येषु क्षेत्रेषु तापतरङ्गस्य सम्भावना वर्तते तत्र ओडिशा, पश्चिमबङ्गः, झारखण्डः, विदर्भः, उत्तरकर्नाटकः, तटीयान्ध्रप्रदेशः, तेलङ्गाना च सन्ति।|Areas that are likely to witness a heat wave include Odisha, West Bengal, Jharkhand, Vidarbha, north Karnataka, coastal Andhra Pradesh and Telangana.|जिन क्षेत्रों में लू चलने की संभावना है उनमें ओडिशा, पश्चिम बंगाल, झारखंड, विदर्भ, उत्तरी कर्नाटक, तटीय आंध्र प्रदेश और तेलंगाना शामिल हैं।
पश्चिमबङ्गे विधे: चीरहरणम्, ईडी-पश्चात् एनआईएदलस्योपरि आक्रमणम्।|Rip-off of law in West Bengal, attack on NIA team after ED.|पश्चिम बंगाल में कानून की धज्जियां, ED के बाद एनआईए टीम पर हमला।
लोकसभानिर्वाचनकाले पश्चिमबङ्गदेशे पुनः विधिशासनस्य उल्लङ्घनं जातमस्ति।|The rule of law has again been violated in West Bengal during the Lok Sabha elections.|लोकसभा चुनाव के दौरान पश्चिम बंगाल में एक बार फिर कानून के शासन का उल्लंघन हुआ है।
प्रवर्तननिदेशालयस्य (ईडी) अनन्तरं शनिवासरे पूर्वमेदिनीपुरस्य भूपतिनगरे एनआईए-अधिकारिणां दलस्य उपरि आक्रमणं जातम्।|Following the Enforcement Directorate (ED), a team of NIA officers was attacked at Bhupathi Nagar in East Medinipur on Saturday.|प्रवर्तन निदेशालय (ईडी) के बाद शनिवार को पूर्वी मेदिनीपुर के भूपति नगर में एनआईए अधिकारियों की एक टीम पर हमला किया गया।
घटनायामस्यां द्वौ अधिकारिणौ घातितौ, एन.आइ.ए इत्यनेन द्वौ जनौ गृहीतौ।|Two officers were injured in the incident and two people were arrested by the NIA.|इस घटना में दो अधिकारी घायल हो गए और दो लोगों को एनआईए ने गिरफ्तार कर लिया।
आक्रमणस्यानन्तरं मुख्यमन्त्री ममता बनर्जी एन.आइ.ए इत्यस्यान्वेषणस्य विषये प्रश्नं कृत्वा उक्तवती यत् एते जनाः स्थानीयपुलिसदलं न सूचयित्वा मध्यरात्रौ किमर्थं गच्छन्ति?|After the attack, Chief Minister Mamata Banerjee questioned the NIA's investigation and said, "Why are these people leaving in the middle of the night without informing the local police?"|हमले के बाद मुख्यमंत्री ममता बनर्जी ने एनआईए की जांच पर सवाल उठाते हुए कहा, 'ये लोग स्थानीय पुलिस को सूचित किए बिना आधी रात को क्यों जा रहे हैं?'
ते निर्वाचनात् पूर्वम् अस्माकं सर्वान् कार्यकर्तॄन् गृहीतुं इच्छन्ति।|They want to arrest all our workers before the elections.|वे चुनाव से पहले हमारे सभी कार्यकर्ताओं को गिरफ्तार करना चाहते हैं।
अधिकारिणं वक्तव्यानुसारं भूपतिनगरविस्फोटप्रकरणे प्रतिकारे आक्रमणे सत्यपि अस्माकं दलेन प्रमुखौ षड्यंत्रकारिणौ गृहीतौ।|According to the official statement, our team arrested two major conspirators in the Bhupatinagar blast case despite the retaliatory attack.|आधिकारिक बयान के मुताबिक, जवाबी हमले के बावजूद हमारी टीम ने भूपतिनगर ब्लास्ट मामले में दो बड़े साजिशकर्ताओं को गिरफ्तार कर लिया।
