Sanskrit|English|Hindi
भूमेः अन्तर्भागे ७०० कि. मि आगाधे महासमुद्रः विज्ञालोके अद्भुतमावहन् परिलसति।|A great ocean 700 km deep underground is causing curiosity in the world of science.|जमीन के अंदर 700 किमी गहरा एक विशाल महासागर विज्ञान की दुनिया में कौतुहल पैदा कर रहा है।
भौमोपरितले संदृश्यमानानां समुद्राणाम् अपेक्षया अधिकजलसञ्चययुक्तः बृहत् समुद्रः भूमेः अन्तर्भागे अस्ति इत्येतत् अद्भुतं जनयति।|It is amazing that there is a large ocean in the interior of the earth with more water reserves than the oceans found on the surface of the earth. |यह आश्चर्य की बात है कि पृथ्वी के आंतरिक भाग में एक बड़ा महासागर है जिसमें पृथ्वी की सतह पर पाए जाने वाले महासागरों से भी अधिक जल भंडार है।
इल्लिनोयस्थे इवान्स्टणे नोर्त ईस्टेण् विश्वविद्यालयस्य वैज्ञानिकैः एव समुद्रः संदृष्टः।|It was scientists from Northeastern University in Evanston, Illinois, who spotted the ocean. |यह इवान्स्टन, इलिनोइस में नॉर्थईस्टर्न यूनिवर्सिटी के वैज्ञानिक थे, जिन्होंने समुद्र को देखा।
भूमेः अन्तर्भागे ७०० किमि अगाधे बृहत् जलसञ्चयः अस्ति इति तैः संदृष्टः।|They found that there was a large reservoir of water 700 km deep inside the earth.|उन्होंने पाया कि धरती के अंदर 700 किमी अंदर पानी का एक बड़ा भंडार है।
भौमोपरितलसमुद्रस्थजलापेक्षया त्रिगुणितं जलम् अत्र अस्ति इति वैज्ञानिकाः अभिप्रयन्ति।|Scientists believe that there is three times as much water here as there is in the oceans on the surface of the earth.|वैज्ञानिकों का मानना ​​है कि पृथ्वी की सतह पर महासागरों में जितना पानी है, उससे तीन गुना ज्यादा पानी यहां है।
रिङ् वुटैट्ट् नाम शिलान्तर्भागे एव समुद्रः संदृष्टः।|The sea was seen just inside the rock called Ring Wutatt.|रिंग वुटैट्ट नामक चट्टान के ठीक अंदर समुद्र दिखाई दे रहा था।
हे तातस्य अस्थीनि कुत्र गतानि?|Hey, where have dad's bones(ashes) gone?|अरे पिता की अस्थियां कहाँ गयीं?
अयं च बालः कुत्रास्ति?|And where is this kid?|और यह बच्चा कहाँ है?
अयि भोः मित्राणि? स्वागतमस्ति! नूतनोद्घाटन-चलच्चित्र मध्ये।|Hi guys, welcome to this new unboxing video.|नमस्कार दोस्तों, नए अनबॉक्सिंग वीडियो में आपका स्वागत है।
राजा ऋषेः स्वागतं कृतवान्।|The king welcomed the sage.|राजा ने ऋषि का स्वागत किया।
त्वं वनस्थलीं गत्वा पश्य।|You go to the forest and see.|तुम जंगल में जाकर देखो।
मम पुत्रः मन्दधीः अस्ति।|My son is slow-witted.|मेरा बेटा मंदबुद्धि है।
बाहुबली कालकेयं हन्ति।|Bahubali kills Kalakeya.|बाहुबली कालकेय को मारता है।
पार्थः रथे उपविष्टः अस्ति।|Partha is seated in the chariot.|पार्थ रथ में बैठा हुआ है।
षोडशसहस्रस्त्रियः श्रीकृष्णं वृण्वन्ति।|Sixteen thousand women choose Shri Krishna.|सोलह हजार स्त्रियाँ श्रीकृष्ण का वरण करती हैं।
पाणिनिः भारते बभ्राम।|Panini wandered in Bharat.|पाणिनि भारत में भटके थे।
अरविन्दः कारागारे शोचति।|Aravinda mourns in the prison.|अरविन्द जेल में शोक करता है।
कृतकधियः विकसन्ति।|Artificial intelligences develop.|ए आई विकास करते हैं।
राजा अग्निः इव भवति।|The King is like fire.|राजा आग जैसा होता है।
दाक्षायणीम् अपि सतीं सुरुचिं रवीन्दु-साहस्र-कोटि-रुचिकां परितः स्मरामः।|We remember the daughter of daksha, Satī, who's a great delight and like crores of suns and moons combined all around.|हम दक्ष की पुत्री सती को याद करते हैं, जो अत्यंत प्रसन्न हैं और चारों ओर संयुक्त रूप से करोड़ों सूर्य और चंद्रमाओं के समान हैं।
श्यामा असि चन्द्रधवला असि च हेम-गौरी रक्ता असि चित्तम् अनुरूप-तनुं स्मरामः॥|You are black and radiant like a moon and also red and yellow and we contemplate heartly (your) accomodated form.|आप चंद्रमा के समान काले और दीप्तिमान हैं तथा लाल और पीले भी हैं और हम आपके समाहित रूप का हृदय से चिंतन करते हैं।
सद्यः घोषितो यद् भाजपादलस्य रजनीकान्ते विलयो भविष्यति।|तुरंत यह घोषणा की गई कि रात के अंत में भाजपा का विलय हो जाएगा।|It was immediately announced that the BJP would merge at the end of the night.
सकलस्य विश्वस्य अधिपतित्वेन स्वं संस्थापयिष्यति भगवान् रजनीकान्तः।|भगवान रजनीकांत स्वयं को संपूर्ण ब्रह्मांड के शासक के रूप में स्थापित करेंगे।|Lord Rajinikanth will establish himself as the ruler of the entire universe.
आगम-अन्त-चारिणं निकृत-मत-वारणम् वाक्-अतीतम् अद्वयम् विराज-वाहन-प्रियम् नाग-भूषणं कुरङ्ग-धारिणं विरागिनं चिन्तयामहे सदाशिवं शिव-अर्ध-विग्रहम्।|हम सदाशिव का चिंतन करते हैं, जो शिव का आधा रूप है, जो आगम की गहराई में निवास करता है, जो भ्रष्ट विचारों को दूर करता है, जो शब्दों से परे है, जो अविभाज्य है जो अपनी प्रिय सवारी पर बैठता है; जिसका आभूषण सर्प है, जो मृग की खाल पहनता है और जो आसक्ति से मुक्त है।|We contemplate on SadaShiva, the half form of Shiva, Who dwells in the depths of Agamas, who wards off depraved opinions, who's beyond words, the inseparable one who sits on his beloved ride; Whose ornament is a serpent, Who wears the skin of antelope and who's free from attachments.
अस्मिन् जगति अस्माकं मूर्खता एव अस्मद्दुःखस्य कारणं भवति न तु कश्चित् रोगः विषं आपद् व्याधिः वा।|One's own foolishness is the root of all sorrows in this world, not any disease nor poison nor objection nor mental illness causes that much sorrow.|इस जगत में स्वयं की मूर्खता ही सब दु:खों की जड़ होती है, कोई व्याधि, विष, कोई आपत्ति तथा मानसिक व्याधि से उतना दु:ख नहीं होता।
न व्याधिः न विषं न आपत् तथा नाम अस्ति भूतले खेदाय स्व-शरीरस्थं मौर्ख्यम् एव यथा नृणाम्।|One's own foolishness is the root of all sorrows in this world, not any disease nor poison nor objection nor mental illness causes that much sorrow.|इस जगत में स्वयं की मूर्खता ही सब दु:खों की जड़ होती है, कोई व्याधि, विष, कोई आपत्ति तथा मानसिक व्याधि से उतना दु:ख नहीं होता।
परश्वः स्वसा आगन्ता।|The sister will come the day after tomorrow.|बहन परसों आयेगी।
वधिरः भयभीतः अस्ति।|The deaf is afraid.|बहरा डरा हुआ है।
द्रोणः पुत्रं विना न जीवितुकामः।|Drona does not want to live without his son.|द्रोण अपने पुत्र के बिना जीना नहीं चाहते।
सः विद्याप्राप्तये काशीम् अगच्छत्।|He went to Kashi to acquire knowledge.|वह विद्या प्राप्ति के लिए काशी गया।
सा कन्या मह्यं रोचते।|That girl impresses me.|वह लड़की मुझे पसंद है।
रामः अतिक्रुद्धः दृश्यते।|Rama appears very angry.|राम बहुत क्रोधित लगते हैं।
दुःखं पापानि हरति।|Pain removes sins.|दुख पापों को हर लेता है।
सुखं पुण्यानि हरति।|Happiness takes away merits.|सुख पुण्यों को हर लेता है।
समत्वं योगः उच्यते।|Equanimity is called yoga.|समता को योग कहा जाता है।
बुद्धेन जन्म एव मृत्युः इति उक्तम्।|Buddha Said, “Birth itself is death”.|बुद्ध ने कहा जन्म ही मृत्यु है।
धारावाहिकं गीताप्रश्नोत्तरम् -३१|Gita QnA series - 31|गीताप्रश्नोत्तर धारावाहिक -31
अस्मिन् अध्याये भगवता उक्तं यत् येन केनापि साधनेन अन्तःकरणे समता आनेतव्या भवति इत्येव योगस्य लक्ष्यमपि।|In this chapter, the Lord has said that the goal of yoga is also to bring about equality in the innermost being by any means.|इस अध्याय में भगवान ने कहा है कि योग का लक्ष्य भी किसी भी प्रकार से अंतरतम में समानता लाना है।
अनुकूलप्रतिकूलादिस्थितौ अर्थात् मानापमान-सुखदुःखादिपरिस्थितौ अन्तःकरणे समभावस्य आनयनं विना ध्यानं साधयितुम् अशक्यमेव।|It is impossible to achieve meditation in favorable and unfavorable situations, that is, in situations of honor and dishonour, pleasure and pain, etc., without bringing equality into the heart.|हृदय में समता लाए बिना अनुकूल और प्रतिकूल अर्थात् मान-अपमान, सुख-दुःख आदि स्थितियों में ध्यान की प्राप्ति असंभव है।
