Sanskrit|English|Hindi
कालः हि अयं निरवधिः विपुला च पृथ्वी।|For this time is infinite and the earth vast.|क्योंकि समय अनन्त है और पृथ्वी विशाल है।
यथा नृकेसरी गोपः।|Just like the fierce Narasimha is also a gentle cow-herd.|जैसे उग्र नरसिंह भी सौम्य गोप है।
यथा रुद्रः शिवङ्कुरः।|Like Rudra in his fierce form also does auspicious things.|जैसे रौद्रस्वरूप रुद्र भी मङ्गल करते हैं।
यथा चण्डी जगद्धात्री।|Just like the fiery moon also holds the world.|जैसे उग्र चण्डी भी जगत् को धारण करती है।
तथा क्रोधी अस्तु शान्तिदः।|By the way, may this krodhi year also give peace.|वैसे यह क्रोधी संवत्सर भी शान्ति देने वाला हो।
केवलेन उपर्युपरि कृतेन ज्ञानप्रवचनेन न किमपि सिध्यति, प्रत्युत देशकालपात्रादिकं विचार्य प्रत्यक्षतया विहितया सेवया हि तज्ज्ञानस्य सार्थकता सिध्यति।|Nothing is accomplished by the mere discourse of knowledge done above, but by the service prescribed directly, considering the place, time, recipient, etc., for the meaning of that knowledge is accomplished.|ऊपर किये गये केवल ज्ञान के प्रवचन से कुछ भी सिद्ध नहीं होता, बल्कि उस ज्ञान के अर्थ के लिये स्थान, काल, प्राप्तकर्ता आदि का विचार करके सीधे निर्धारित सेवा से ही सिद्धि होती है।
मन्यतां, कश्चन परिवारः अत्यन्तं निर्धनोऽस्ति।|Suppose a family is very poor.|मान लीजिए एक परिवार बहुत गरीब है।
तस्मिन् परिवारे कौचन दम्पती स्तः, तयोः एकश्च शिशुः अस्ति।|There is a couple in that family and they have a baby.|उस परिवार में एक जोड़ा है और उनका एक बच्चा है।
तयोः पार्श्वे न मनागपि धनम्।|They don't have any money on their side.|उनके पास पैसे का भी प्रबंध नहीं है।
पुरुषः रोगग्रस्तः, स्त्री अपि रुग्णा।|The man is sick, and the woman is sick.|पुरुष बीमार है, और स्त्री बीमार है।
तयोः कृते औषधस्य, सेवायाः च आवश्यकता।|The need for medication and services for both of them.|इन दोनों के लिए दवा और सेवाओं की आवश्यकता है।
शिशुः बुभुक्षया क्रन्दति।|The baby cries out for hunger.|बच्चा भूख के कारण रोता है।
शिशोः दुर्दशाम्, एवं स्वकीयां असहायदशाम् अवलोक्य तयोः हृदयम् अत्यन्तं व्याकुलतां गतमस्ति।|Seeing the plight of the child and their own helplessness their hearts are deeply troubled.|बच्चे की दुर्दशा और अपनी असहायता देखकर उनका हृदय बहुत व्यथित होता है
