Sanskrit|English|Hindi
विद्युन्-मतदानयन्त्र-भञ्जनस्य प्रमाणं नास्ति - सर्वोच्चन्यायालयः।|No evidence of EVM hacking - Supreme Court.|ईवीएम हैकिंग का कोई सबूत नहीं- सुप्रीम कोर्ट।
नवदिल्ली> सुव्यक्तं प्रमाणं विना विद्युत् मतदानयन्त्रं सम्बन्ध्य निर्देशं प्रदातुं शक्यते वा इति सर्वोच्चन्यायालयः अपृच्छत्।|New Delhi: The Supreme Court on Wednesday asked whether directives regarding electronic voting machines can be issued without clear evidence.|नई दिल्ली - सुप्रीम कोर्ट ने बुधवार को पूछा कि क्या इलेक्ट्रॉनिक वोटिंग मशीनों के संबंध में निर्देश बिना स्पष्ट सबूत के जारी किए जा सकते हैं।
वि वि पाट् इति पेटिकायां विद्यमानानि काकदपत्राणि सम्पूर्णतया गणनीयानि इत्यावश्यकीं याचिकां परिगणय्य आसीत् न्यायालयस्य प्रश्नकरणम्।|The court's questioning was considering a petition requesting that the papers in the VV PAT box be counted in their entirety.|अदालत की पूछताछ एक याचिका पर विचार कर रही थी जिसमें अनुरोध किया गया था कि वीवी पैट बॉक्स में कागजात को उनकी संपूर्णता में गिना जाए।
याचिकां संबन्ध्य निर्वाचनाधिकारिणां विशदविवरणं श्रुत्वानन्तरं निर्णयोक्तये याचिका पार्श्वे संस्थापिता।|After hearing the details of the Election Officers regarding the petition, the petition was set aside for pronouncement of decision.|याचिका के संबंध में चुनाव अधिकारियों की विस्तृत जानकारी सुनने के बाद याचिका को निर्णय सुनाने के लिए अलग रख दिया गया।
अखिलजगतः स्वामी वर्तते श्रीभगवान्।|The Lord is the Lord of the entire universe.|भगवान समस्त ब्रह्माण्ड के स्वामी हैं।
जगतः सर्वमपि कार्यं भगवतो हि कार्यमस्ति।|Everything in the world is the work of God.|संसार में सब कुछ ईश्वर का कार्य है।
शौचं, स्नानं, व्यायामः, प्राणायामः, भ्रमणम्, उपाहारः, भोजनम्, आरामः, निद्रा, विश्रामः इत्यादिकं सर्वमपि शारीरिकं कार्यं भगवतो हि कार्यं वर्तते।||
गृहमपि भगवतो ह्यस्ति।|The house is also the Lord's.|घर भी भगवान का है।
अत एव गृहस्य, परिसरस्य स्वच्छता, गृहकार्यम् इत्यादिकं सर्वं भगवतो हि कार्यमस्ति।|That is why cleaning the house, the premises, housework, etc. are all the work of God.|इसीलिए घर, परिसर की साफ-सफाई, गृहकार्य आदि सभी ईश्वर के कार्य हैं।
परिवारजना भगवत्स्वरूपा वर्तन्ते।|Family members are God-like.|परिवार के सदस्य भगवान तुल्य होते हैं।
तस्मात् एतान् प्रति विहितं सेवासम्बद्धं सर्वकार्यमपि भगवत्सेवारूपं कार्यं हि कथ्यते।|Therefore, all the work related to service prescribed to these is called work in the form of service to the Lord.|अत: इनके लिए निर्धारित सेवा संबंधी सभी कार्य भगवान की सेवा रूपी कार्य कहलाते हैं।
कृषिः, वाणिज्यं, राजकीयकार्यं, समाजसेवा इत्यादिकं सर्वं दैनन्दिकं कार्यं भगवत्सेवास्वरूपं वर्तते।||
एतत् भगवत्कार्यं पूर्णतः समयः, शक्तिः, बुद्धिः, बलं, योग्यता इत्यादिकं संयुज्य सावधानपूर्वकं भगवतः प्रसन्नार्थं सततं करणीयम्।||
स्वकर्मद्वारा भगवत्पूजा नाम इयमेव।||
यस्मात् परमेश्वरात् सम्पूर्णप्राणिनाम् उत्पत्तिः समभवत्, एवं येन समस्तजगदिदं व्याप्तमस्ति, तं परमेश्वरं स्वकीयैः स्वाभाविकैः कर्मभिः सम्पूज्य मनुष्यः परमसिद्धिम् आप्नुयात् इति।||
धारावाहिकं गीताप्रश्नोत्तरम् - ४०
अर्जुनः - भगवन्! त्वत्प्रसादात् यदि मनुष्याः मायां तरन्ति, तर्हि पुनः कस्मात् निमित्तात् सर्वे तव शरणं न आगच्छेयुः?
श्रीकृष्णः - अर्जुन! ये आसुरस्वभावम् आश्रिताः सन्ति, ते मायया पिहितज्ञानाः हि स्युः इति अवगच्छ।||
एतादृशाः दुष्कृतिनः, नराधमाः, अन्यदेवप्रियाः, मूढाः च मम शरणं नायान्ति।||
अर्जुनः - तर्हि भवन्तं प्रपन्नाः के सन्ति?||
श्रीकृष्णः - हे भरतश्रेष्ठ! मां प्रपन्नाः चतुर्विधाः सुकृतिनः भक्ताः सन्ति लोके।||
यथा - अर्थार्थी, आर्तः, जिज्ञासुः, ज्ञानी च इत्येते मां भजन्ति अर्थात् मां प्रपन्नाः सन्ति।||
अर्जुनः - भगवन्! चतुर्णाम् एतेषां  श्रेष्ठः कः?||
श्रीकृष्णः - एतेषु चतुर्विधेष्वपि भक्तेषु तु अनन्यभक्तिमान्, प्रेमयुक्तः, ज्ञानी हि श्रेष्ठः।||
यतोहि सः प्रेमी निरन्तरं मयि एव संलग्नः तिष्ठति।||
अत एव अहं तस्य अतिप्रियः अस्मि, सः च मम अतिप्रियः वर्तते।||
अर्जुनः - अन्ये भक्ताः श्रेष्ठाः न सन्ति किम्?||
श्रीकृष्णः - मद्दृष्ट्या ते सर्वेऽपि श्रेष्ठाः, उदाराः च सन्ति, अर्जुन!||
अर्जुनः - प्रेमिभक्तस्य वैशिष्ट्यं किं भगवन्?||
