Sanskrit|English|Hindi
सद्गुणानां निवासार्थं कश्चन सुदृढाधारस्य आवश्यकता भवति।|Good qualities need some solid foundation to dwell on.|अच्छे गुणों को कायम रखने के लिए किसी ठोस आधार की आवश्यकता होती है।
स आधारो हि भगवद्भक्तिः।|That basis is devotion to the Lord.|वह आधार है प्रभु भक्ति।
अद्यतना मनुष्या भगवन्तं विहाय सद्गुणान् सेवितुमिच्छन्ति, तस्मात् ते पदे पदे वञ्चिता भूत्वा अन्ततोगत्वा विषयावृताः सन्तः च आत्मानं पातयेयुः।|Men of today desire to serve the virtues instead of the Lord, therefore they will be deceived step by step and eventually become enveloped in sense gratification and fall into the soul.|आज के मनुष्य भगवान के बजाय सद्गुणों की सेवा करना चाहते हैं, इसलिए वे कदम-दर-कदम धोखा खाएंगे और अंततः इंद्रिय संतुष्टि में आच्छादित हो जाएंगे और आत्मा में गिर जाएंगे।
अद्य आविश्वम् इयमेव गतिर्जनानाम्।|This is the movement of people in the world today.|आज विश्व में लोगों का यही आंदोलन है।
पारस्परिकः कलहः, पदलोलुपता, द्वेषः, दुराचारः इत्यादीनां सहस्रशो दुर्दशानां मुख्यकारणम् इदमेव।|This is the main cause of thousands of misfortunes like mutual quarrels, greed for position, hatred, misconduct etc.|आपसी झगड़े, पद का लालच, घृणा, दुराचार आदि हजारों दुर्भाग्यों का यही मुख्य कारण है।
एताभ्यो दुर्दशाभ्यो यावत् मनुष्या विमुक्ता न स्युः तावत् तेषु भक्त्युदयो न सम्भवति, अकिञ्चनता नायाति कदापि।|Unless men are liberated from these misfortunes, devotion cannot arise in them, and selflessness never comes.|जब तक मनुष्य इन दुर्भाग्यों से मुक्त नहीं हो जाते, उनमें भक्ति उत्पन्न नहीं हो सकती और निःस्वार्थता कभी नहीं आती।
यदि मनुष्यो जनसेवां, देशसेवाञ्च कर्तुमिच्छेत् तर्हि स आदौ सर्वं हठं परित्यज्य आत्मानं कञ्चन सेवकं विधाय अग्रेसरो भवेत्।|If a man wishes to serve the people and the country, he must first abandon all stubbornness and make himself a servant.|यदि कोई मनुष्य जनता और देश की सेवा करना चाहता है तो उसे सबसे पहले सभी हठ छोड़कर स्वयं को सेवक बनाना होगा।
प्रत्येकं कार्यं भगवत्सेवार्थं हि कुर्यात्, भगवता प्रदत्तैः वस्तुभिः।|For every work should be done for the service of the Lord, with the things given by the Lord.|प्रत्येकं कार्यं भगवत्सेवार्थं हि कुर्यात्, भगवता प्रदत्तैः वस्तुभिः।
मनोबुद्धिशरीरादिकमपि भगवता हि प्रदत्तं वस्तु वर्तते।|For even the mind, intellect, body, etc., are things given by the Lord.|परन्तु कुछ भी तुम्हारा नहीं है, क्योंकि सब कुछ प्रभु की दी हुई वस्तु है।
स्वकीयन्तु न किमपि, सर्वमपि भगवता हि प्रदत्तं वस्त्वेतत्।|But nothing is yours, for everything is a thing given by the Lord.|परन्तु कुछ भी तुम्हारा नहीं है, क्योंकि सब कुछ प्रभु की दी हुई वस्तु है।
तस्य हि वस्तुद्वारा तस्यैव सेवा नाम भक्तिरिति, शुभम्।|For service to Him alone through His object is called devotion, which is good.|केवल उनकी वस्तु के माध्यम से की जाने वाली सेवा ही भक्ति कहलाती है, जो अच्छी है।
नीट् परीक्षाव्यतिक्रमः - सर्वकारं एन् टि ए प्रति च निर्देशपत्रं प्रेषयन् सर्वोच्चन्यायालयः।|NEET exam violation: Supreme Court sends directive to government and NTA.|NEET परीक्षा उल्लंघन: सुप्रीम कोर्ट ने सरकार और NTA को भेजा निर्देश।
"लघुव्यतिक्रमस्यापि कर्कशप्रक्रमः आवश्यकः।"|"Even minor transgressions require a harsh process."|"यहां तक ​​कि छोटे-मोटे अपराधों के लिए भी कठोर प्रक्रिया की आवश्यकता होती है।"
नवदिल्ली> वैद्यशास्त्रबिरुदप्रवेशपरीक्षायाः आयोजने यदि यस्मात् कस्माच्चित् पक्षतः लघ्वपि व्यतिक्रमः अभवत् , तेषां विरुध्य कर्कशः प्रक्रमः करणीयः इति सर्वोच्चन्यायालयस्य विरामकालपीठेन प्रस्तुतम्।|NEW DELHI: A recess bench of the Supreme Court has submitted that harsh proceedings should be taken against anyone who commits even the slightest irregularity in the conduct of the medical degree entrance examination.|नई दिल्ली> सुप्रीम कोर्ट की एक अवकाश पीठ ने कहा है कि मेडिकल डिग्री प्रवेश परीक्षा के संचालन में थोड़ी सी भी अनियमितता करने वाले किसी भी व्यक्ति के खिलाफ कठोर कार्यवाही की जानी चाहिए।
मेय् पञ्चमदिनाङ्के विधत्तायां परीक्षायां छात्रेभ्यः अनुकम्पाङ्काः अनुमोदिताः इत्यादिप्रकरणान् परिपृच्छ्य समर्पितासु याचिकासु नीतिपीठेन केन्द्रसर्वकारं एन् टि ए प्रति च निर्देशपत्रं प्रेषितम्।|The Policy Bench sent a directive to the Central Government and the NTA in petitions filed seeking issues such as granting compassion marks to students in the May 5 examination.|मई में होने वाली परीक्षा में छात्रों को अनुकंपा अंक देने जैसे मुद्दों पर दायर याचिकाओं पर नीति पीठ ने केंद्र सरकार और एनटीए को निर्देश भेजा।
प्ताहद्वयाभ्यन्तरे प्रत्युत्तरं दातव्यम्।|A reply must be given within two weeks.|दो सप्ताह के भीतर जवाब देना होगा।
न्यायाधीशौ विक्रमनाथः, एस् वि एन् भट्टिः इत्येताभ्यां समेतेन नीतिपीठेन निरीक्षितं यत् ०.००१ प्रतिशतं दुराचारः कृतः चेदपि कर्कशः प्रक्रमः करणीयः।|A policy bench comprising Justices Vikramnath and SVN Bhatti observed that Even if 0.001 percent of the misconduct has been committed, a harsh process should be carried out.|न्यायमूर्ति विक्रमनाथ और एसवीएन भट्टी की नीति पीठ ने यह टिप्पणी की यदि 0.001 प्रतिशत भी कदाचार हुआ हो तो भी कठोर कार्यवाही की जानी चाहिए।
छात्राणां कठिनप्रयत्नः माननीयः, कुत्सितमार्गेण यः कोऽपि वैद्यः अभविष्यत्तर्हि तत् समाजाय दोषः भविष्यतीति च नीतिपीठेन अभिप्रेतम्।|The ethics bench meant that the hard work of the students should be respected and that any doctor who would become a doctor in a bad way would be a fault to the society.|नैतिकता पीठ का मतलब था कि छात्रों की कड़ी मेहनत का सम्मान किया जाना चाहिए और जो भी डॉक्टर बुरे तरीके से डॉक्टर बनेगा वह समाज के लिए एक गलती होगी।
केरलतः त्रयः राज्यसभां प्रति चिताः।|Three from Kerala were elected to the Rajya Sabha.|केरल से तीन लोग राज्यसभा के लिए चुने गए।
व्यतिचलितपथाः|derailed|पटरी से उतर
याननिस्थाने सङ्केतसंविधानं प्रवर्तनक्षमं नासीदिति सूच्यते।|It is indicated that the code constitution was not enforceable at the vehicle station.|यह संकेत दिया गया है कि कोड संविधान वाहन स्टेशन पर लागू करने योग्य नहीं था।
रायबरेली मण्डलस्य सदस्यपदं संरक्ष्यति।|Will keep the Rae Bareli seat.|रायबरेली सीट बरकरार रखेंगे।
किन्तु भारतस्य जनप्रातिनिध्यनियमानुसारं एकस्मादधिकात् मण्डलात् चितः चेत् फलप्रख्यापनस्य १४ दिनाभ्यन्तरे एकं स्थानमेव संरक्ष्य निर्णयः कार्यः।|However, according to the Representation of the People Act of India, if elected from more than one constituency, the decision must be taken within 14 days of the announcement of the results.|हालाँकि, भारतीय लोक प्रतिनिधित्व अधिनियम के अनुसार, यदि एक से अधिक निर्वाचन क्षेत्रों से चुना जाता है, तो परिणाम की घोषणा के 14 दिनों के भीतर निर्णय लिया जाना चाहिए।
परन्तु राहुलगान्धिनः वयनाट्मण्डलं प्रति ममतामालक्ष्य आगामिन्युपनिर्वाचने तस्य सोदरी प्रियङ्का गान्धी तत्र कोण्ग्रसदलाय स्पर्धिष्यति।|However, given Rahul Gandhi's attachment to Wayanad district, his sister Priyanka Gandhi will contest for the Congress party there in the upcoming by-elections.|हालाँकि, वायनाट जिले के प्रति राहुल गांधी के स्नेह को देखते हुए, उनकी बहन प्रियंका गांधी आगामी उपचुनाव में कांग्रेस पार्टी से चुनाव लड़ेंगी।
हे गङ्गे मम कुमतिकलापं हर।|Hey Ganga, take away my evil thoughts.|हे गंगा, मेरे बुरे विचारों को दूर कर दो।
सुविस्तृतमासीत् भाषणम्।|The speech was very elaborate.|भाषण बहुत विस्तृत था।
क्रुद्धः महिषः अन्यान् तुम्फति।|The angry buffalo injures others.|गुस्सैल भैंसा दूसरों पर हमला करती है।
सर्वे कामेन क्रोधेन च आवृताः सन्ति।|Everyone is enveloped by desire and anger.|सभी काम और क्रोध से घिरे हुए हैं।
आत्मज्ञानविहीनाः अधोगतिं प्राप्नुवन्ति।|Those lacking atma-jnaana meet their downfall.|आत्मज्ञान से रहित व्यक्ति अधोगति को प्राप्त होते हैं।
भूमौ उपविश्य खादन्तु ते।|Let them sit on the ground and eat.|वे भूमि पर बैठकर खाएं।
गजः उन्मत्तः जातः तेन हस्तिपकः अपि पातितः।|The elephant went mad and  the mahout was thrown down ( by the elephant).|हाथी पागल हो गया और अपने महावत को भी गिरा दिया।
गृहेषु अपि वृक्षान् आरोपयन्ति जनाः।|People plant trees in houses also.|लोग घरों पर भी पेड़ लगाते हैं।
त्वं कानि स्थानानि अपश्यः।|Which places did you see?|तुमने कौन-कौन सी जगहें देख लीं । 
घनधूमिका आलिङ्गनेच्छया पर्वतम् आच्छादितवती।|The dense fog covered the mountain with a desire to embrace it.|घनी धुंध ने पर्वत को आलिंगन की इच्छा से ढक लिया।
श्रोतुं कर्णौ, वक्तुम् आस्यं सुहास्यं, घ्रातुं घ्राणं, पाद-युग्मं विहर्तुम्, द्रष्टुं नेत्रे, हस्तयुग्मं च दातुं, ध्यातुं चित्तं, येन सृष्टं सः पातु॥|Two ears to hear, a beautiful smiling mouth to speak, a nose to smell, a pair of legs to move (here and there), two hands to give (and) a mind to meditate (God) who created (God) protect (us).|सुनने के लिए दो कान, बोलने के लिए सुन्दर मुस्कुराता हुआ मुख, सूँघने के लिए नाक, घूमने के लिए एक जोड़ी पैर, देने के लिए दो हाथ और ध्यान करने के लिए मन जिसने बनाया वह परमेश्वर हमारी रक्षा करे।
येन श्रोतुं कर्णौ वक्तुं सुहास्यम् आस्य घ्रातुं घ्राणं विहर्तुं पादयुग्मं द्रष्टुं नेत्रे दातुं हस्तयुग्मं ध्यातुं च चित्तं सृष्टं सः ईश्वरः पातु।|Two ears to hear, a beautiful smiling mouth to speak, a nose to smell, a pair of legs to move (here and there), two hands to give (and) a mind to meditate (God) who created (God) protect (us).|सुनने के लिए दो कान, बोलने के लिए सुन्दर मुस्कुराता हुआ मुख, सूँघने के लिए नाक, घूमने के लिए एक जोड़ी पैर, देने के लिए दो हाथ और ध्यान करने के लिए मन जिसने बनाया वह परमेश्वर हमारी रक्षा करे।
