Sanskrit|English|Hindi
उत्तरप्रदेशलोकसभापरिणामः - योगिनः उपेक्षां कृत्वा गुजरातस्य अस्य पूर्वपदाधिकारिणं प्रति दलस्य मोहः विपरितः जातः।|Uttar Pradesh Lok Sabha results: Yogin's neglect has reversed the party's fascination with this former Gujarat office bearer.|उत्तर प्रदेश लोकसभा नतीजे - योगी की उपेक्षा से पार्टी का मोह गुजरात के इस पूर्व पदाधिकारी पर टूटा।
लोकसभा २०२४ परिणामेषु उत्तरप्रदेशे राममन्दिरस्य निर्माणानन्तरं रामलालाप्रतिष्ठायाः च अनन्तरं हिन्दुमतानां बहुमतं प्राप्तुं आशां कुर्वन् भाजपद्वारा केवलं ३३ आसनानि एव प्राप्तानि।|In the Lok Sabha 2024 results, the BJP won only 33 seats in Uttar Pradesh after the construction of the Ram Temple and the Ram Lal Pratishtha, hoping to win a Hindutva majority.|लोकसभा 2024 के नतीजों में, राम मंदिर निर्माण और रामलला प्रतिष्ठा के बाद हिंदुत्व बहुमत हासिल करने की उम्मीद में भाजपा ने उत्तर प्रदेश में केवल 33 सीटें जीतीं।
गतलोकसभायां ६२ आसनानि प्राप्तवतः भारतीयजनतापक्षस्य महती हानिः अभवत्।|The Bharatiya Janata Party (BJP) suffered a huge loss after winning 62 seats in the last Lok Sabha.|पिछली लोकसभा में 62 सीटें जीतने के बाद भारतीय जनता पार्टी (बीजेपी) को भारी नुकसान हुआ है।
अस्मिन् विषये राजनैतिकविशेषज्ञाः मन्यन्ते यत् अस्मिन् लोकसभानिर्वाचने ७० तः अधिकानि आसनानि प्राप्यन्ते चेत् मुख्यमन्त्रिणः परिवर्तनस्य दलस्य तथाकथितयोजनायाः विवादेन दलस्य दुर्दशा अभवत्।|In this regard, political experts believe that the controversy over the party's so-called plan to change the chief minister if it wins more than 70 seats in this Lok Sabha elections has put the party in dire straits.|इस संबंध में राजनीतिक विशेषज्ञों का मानना ​​है कि इस लोकसभा चुनाव में 70 से अधिक सीटें जीतने पर मुख्यमंत्री बदलने की पार्टी की तथाकथित योजना पर विवाद ने पार्टी को मुश्किल में डाल दिया है।
राजनैतिकस्रोतानां अनुसारम् अमितशाहः योगी आदित्यनाथः च उभावपि नरेन्द्रमोदिनः उत्तराधिकारिरूपेण दृश्येते।|According to political sources, both Amit Shah and Yogi Adityanath are seen as Narendra Modi's successors.|राजनीतिक सूत्रों के मुताबिक अमित शाह और योगी आदित्यनाथ दोनों को नरेंद्र मोदी के उत्तराधिकारी के तौर पर देखा जाता है।
अमितशाहस्य लाभाय योगि-आदित्यनाथस्य राजनैतिकजीवनस्य समाप्त्यर्थं काचित् योजना कृता इति आरोपाः आसन्।|There were allegations that some plan was hatched to end Yogi Adityanath's political career for the benefit of Amit Shah.|आरोप थे कि अमित शाह को फायदा पहुंचाने के लिए योगी आदित्यनाथ का राजनीतिक करियर खत्म करने की कोई साजिश रची गई थी।
द्वयोः आन्तरिकस्पर्धा, असहमतिः च बहुकालात् प्रचलति।|The internal rivalry and disagreement between the two has been going on for a long time.|दोनों के बीच अंदरूनी प्रतिद्वंद्विता और असहमति काफी समय से चली आ रही है।
विशेषतः मोदी-शाहयोः विश्वसनीयः पूर्व-आईएएस-अधिकारी ए.के.शर्मा मुख्यमन्त्रित्वेन योगिनः स्थाने भवेत् इति योजना आसीत्।|Specifically, it was planned that AK Sharma, a former IAS officer trusted by Modi and Shah, should replace Yogin as chief minister.|विशेष रूप से, यह योजना बनाई गई थी कि मोदी और शाह के भरोसेमंद पूर्व आईएएस अधिकारी एके शर्मा को योगी की जगह मुख्यमंत्री बनाया जाए।
राजनैतिकसूत्राणाम् अनुसारम् उत्तरप्रदेशे किञ्चित्कालपूर्वम् आयोजिते विधानसभानिर्वाचने भाजपद्वारा सत्तां प्राप्तुं महत्त्वपूर्णां भूमिकां निर्वहन् सेवानिवृत्तः वरिष्ठः सर्वकारीयः अधिकारी एके शर्मा इत्ययं चर्चायां आसीत्।|According to political sources, AK Sharma, a retired senior government official who played a crucial role in the BJP winning power in the recently held Assembly elections in Uttar Pradesh, was in the spotlight.|राजनीतिक सूत्रों के अनुसार, उत्तर प्रदेश में हाल ही में हुए विधानसभा चुनावों में भाजपा को सत्ता दिलाने में महत्वपूर्ण भूमिका निभाने वाले सेवानिवृत्त वरिष्ठ सरकारी अधिकारी एके शर्मा सुर्खियों में थे।
सः नरेन्द्रमोदी-अमितशाहयोः विश्वसनीय-अधिकारिषु अन्यतमः आसीत्।|He was one of the trusted officials of Narendra Modi and Amit Shah.|वह नरेंद्र मोदी और अमित शाह के भरोसेमंद अधिकारियों में से एक थे।
अमितशाहस्य मतं यत् आनन्दीबेनपटेलः योगी आदित्यनाथः च उत्तरप्रदेशे गणविभाजनं कारयन्ति।|Amit Shah believes that Anandiben Patel and Yogi Adityanath are causing factional division in Uttar Pradesh.|अमित शाह का मानना ​​है कि आनंदीबेन पटेल और योगी आदित्यनाथ उत्तर प्रदेश में गुटीय बंटवारा करा रहे हैं।
सूचनादातॄणां मते गुजरातदेशे प्रचलन्ती अविश्वासराजनीतिः अधुना उत्तरप्रदेशं प्राप्ता अस्ति।|According to informants, the politics of distrust in Gujarat has now reached Uttar Pradesh.|जानकारों के मुताबिक गुजरात में अविश्वास की राजनीति अब उत्तर प्रदेश तक पहुंच गई है।
फलतः योगिना अनुशंसितानाम् अभ्यर्थीनाम् अपि लोकसभानिर्वाचने चिटिका न प्राप्ता।|As a result, even the candidates recommended by Yogi did not get tickets in the Lok Sabha elections.|नतीजा ये हुआ कि लोकसभा चुनाव में योगी द्वारा अनुशंसित उम्मीदवारों को भी टिकट नहीं मिला।
आसनवितरणे अपि द्वयोः कलहेन योग्या योजना न जाता तस्य परिणामरूपेण अयोध्या(फैजाबाद)सदृशे स्थाने अपि दलेन कटुस्वादः आस्वादितः।|Even in the distribution of seats, the two quarrels did not lead to proper planning and as a result, the party tasted the bitter taste even in a place like Ayodhya (Faizabad).|यहां तक ​​कि सीटों के बंटवारे में भी दोनों झगड़ों के कारण उचित योजना नहीं बन पाई और नतीजा यह हुआ कि पार्टी को अयोध्या (फैजाबाद) जैसी जगह पर भी कड़वा स्वाद चखना पड़ा।
वाराणस्यामपि यथोचितं विजयः न प्राप्तः।|Even Varanasi did not get the victory it deserved.|यहां तक ​​कि वाराणसी को भी वह जीत नहीं मिली जिसका वह हकदार था।
अरविन्दशर्मा १९८८ तः IAS अधिकारी अस्ति।|Arvind Sharma has been an IAS officer since.|अरविन्द शर्मा आईएएस अधिकारी रहे हैं।
सः सम्प्रति उत्तरप्रदेशस्य मन्त्रिमण्डलमन्त्रिरूपेण कार्यं कुर्वन् अस्ति।|He is currently serving as a cabinet minister in Uttar Pradesh.|वह वर्तमान में उत्तर प्रदेश में कैबिनेट मंत्री के रूप में कार्यरत हैं।
