Sanskrit|English|Hindi
नरेन्द्रमोदिने षड्वर्षाणि यावत् निर्वाचनप्रतिबन्धस्य याचिका न्यायालयेन निरस्तीकृता।|The court dismissed the petition seeking a six-year election ban on Narendra Modi.|कोर्ट ने नरेंद्र मोदी पर छह साल का चुनाव प्रतिबंध लगाने की मांग वाली याचिका खारिज कर दी।
प्रधानमन्त्री नरेन्द्रमोदी षड्वर्षाणि यावत् निर्वाचनं कर्तुम् अयोग्यः इति घोषयितुं याचिका दिल्ली उच्चन्यायालयेन न अङ्गीकृता।|The Delhi High Court has rejected a petition seeking to declare Prime Minister Narendra Modi ineligible to contest elections for six years.|दिल्ली हाई कोर्ट ने प्रधानमंत्री नरेंद्र मोदी को छह साल तक चुनाव लड़ने के लिए अयोग्य घोषित करने की मांग वाली याचिका खारिज कर दी है।
उत्तरप्रदेशे निर्वाचनसभायां प्रधानमन्त्री मोदी आचारसंहिता उल्लङ्घितवान् इति याचिकाकर्ता आरोपितवान्।|The petitioner alleged that Prime Minister Narendra Modi violated the code of conduct during an election rally in Uttar Pradesh.|याचिकाकर्ता ने आरोप लगाया कि प्रधानमंत्री नरेंद्र मोदी ने उत्तर प्रदेश में एक चुनावी रैली के दौरान आचार संहिता का उल्लंघन किया।
याचिका इयम् अधिवक्त्रा आनन्द-एस-जोन्धलेन स्थापिता आसीत्।|The petition was filed by advocate Anand S Jondhal.|याचिका वकील आनंद एस जोंधल ने दायर की थी।
न्यायाधीशसचिनदत्तस्य पीठिकया उक्तं यत् याचिकाकर्ता आचारसंहिता उल्लङ्घिता इति पूर्वमेव स्वीकृतवान्।|A bench of Justice Sachin Dutt said the petitioner had already admitted that the code of conduct had been violated.|न्यायमूर्ति सचिन दत्त की पीठ ने कहा कि याचिकाकर्ता पहले ही स्वीकार कर चुका है कि आचार संहिता का उल्लंघन हुआ है।
सर्वोच्चन्यायालयः निर्वाचन-आयोगाय निर्देशं दातुं न शक्नोति।|The Supreme Court cannot give directions to the Election Commission.|सुप्रीम कोर्ट चुनाव आयोग को निर्देश नहीं दे सकता।
याचिकाकर्ता निर्वाचनआयोगस्य समीपं पूर्वं गतः अस्ति, आयोगः तस्य स्वतन्त्रतया विचारं कर्तुं शक्नोति।|The petitioner has approached the Election Commission earlier and the Commission can consider it freely.|याचिकाकर्ता ने पहले भी चुनाव आयोग से संपर्क किया है और आयोग इस पर स्वतंत्र रूप से विचार कर सकता है।
भारतीयजनतापक्षस्य बौद्धिकसम्मेलनं “विजन ऑफ डेवलपड इंडिया” मई मासस्य द्वितीयदिनाङ्के।|Bharatiya Janata Party Intellectual Conference “Vision of Developed India” on May 2nd.|भारतीय जनता पार्टी बौद्धिक सम्मेलन "विकसित भारत का विज़न" 2 मई को।
भा.ज.प. “विजन आफ विकसित भारत, २०४७ तमस्य वर्षस्य भारतम्” इत्यस्य महत्त्वपूर्णं बौद्धिकसम्मेलनं राजधान्यां रायपुरे मईमासे २ दिनाङ्के आयोजयिष्यति।|B.J.P. It will hold an important intellectual conference on “Vision of Developed India, India of 2047” on May 2 in the capital Raipur.|बी जे पी। वह 2 मई को राजधानी रायपुर में "विकसित भारत का विजन, 2047 का भारत" विषय पर एक महत्वपूर्ण बौद्धिक सम्मेलन आयोजित करेगी।
कार्यक्रमसमन्वयका: सीए-अमित-चिमनानी, डॉ.विमल-चोपड़ा, अधिवक्ता जेपीचंद्रवंशी व अमितमैशरी सन्ति।|Program coordinators are CA Amit Chimnani, Dr. Vimal Chopra, Advocate JP Chandravanshi and Amit Maishari.|कार्यक्रम संयोजक सीए अमित चिमनानी, डॉ. विमल चोपड़ा, एडवोकेट जेपी चंद्रवंशी और अमित मैशरी हैं।
कार्यक्रमस्य मुख्यातिथिः भारतीयजनतादलस्य राष्ट्रियः महासचिवः श्रीविनोदतावडे अस्ति, अध्यक्षः च उपमुख्यमंत्री श्री अरुणसाओ स्तः।|The Chief Guest of the program is Bharatiya Janata Dal National General Secretary Shri Vinod Tawade and the Chairman is Deputy Chief Minister Shri Arun Sao.|कार्यक्रम के मुख्य अतिथि भारतीय जनता दल के राष्ट्रीय महासचिव श्री विनोद तावड़े और अध्यक्ष उपमुख्यमंत्री श्री अरुण साव हैं।
