Sanskrit|English|Hindi
योगगुरु: स्वामी रामदेवः पुनः एकवारं सर्वोच्चन्यायालयात् आघातं प्राप्तवान्।|Yoga guru Swami Ramdev has once again received a blow from the Supreme Court.|योग गुरु स्वामी रामदेव को एक बार फिर सुप्रीम कोर्ट से झटका लगा है।
अधुना तेषां योगशिबिराणि सेवाकरव्याप्तौ आगतानि सन्ति।|Now their yoga camps have come under service tax coverage.|अब उनके योग शिविर सेवा कर के दायरे में आ गये हैं।
स्वामिन: रामदेवस्य योगशिबिराणां आयोजनं कुर्वती संस्था पतञ्जलियोगपीठ ट्रस्ट् इत्यस्यै अधुना सेवाकरः दातव्यः भविष्यति।|The Patanjali Yogapeeth Trust, which organizes Swami Ramdev's yoga camps, will now have to pay service tax.|स्वामी रामदेव के योग शिविरों का आयोजन करने वाले पतञ्जलि योगपीठ ट्रस्ट को अब सर्विस टैक्स देना होगा।
न्यायालयेन आवासीय-अनिवासी-योगशिबिरयोः संचालनाय सेवाकरस्य निर्णयः श्रावितः।|The court heard the ruling on service tax for running both residential and non-residential yoga camps.|कोर्ट ने आवासीय और गैर-आवासीय योग शिविर चलाने पर सर्विस टैक्स पर फैसला सुनाया।
न्यायाधीशः अवदत् यत् पतञ्जलियोगपीठन्यासः योगशिबिरेषु प्रवेशशुल्कं स्वीकरोति।|The judge said the Patanjali Yoga Peeth Trust accepts admission fees for the yoga camps.|न्यायाधीश ने कहा कि पतञ्जलि योग पीठ ट्रस्ट योग शिविरों के लिए प्रवेश शुल्क स्वीकार करता है।
यथा नौकायां लघुना रन्ध्रेण प्रविशत् जलं तामेव निमज्जयति तथैव ईषद् न्यूनतां प्राप्य शत्रुः अपि अन्तः प्रविश्य सर्वं विनाशयति।|Water in the boat starts coming in from the thin hole and fills it and drowns it, in the same way the enemy finds a small way to enter or any difference, it comes in through it and destroys it.|नाव में जल पतले छेद से भीतर आने लगता है और भर कर उसे डूबा देता है, उसी तरह शत्रु को घुसने का छोटा मार्ग या कोई भेद मिल जाए तो उसी से भीतर आ कर वह कबाड़ कर ही देता है।
सु-सूक्ष्मेण अपि रन्ध्रेण प्रविश्य अभ्यन्तरं रिपु: नाशयेत् च शनै: पश्चात् प्लवं सलिल-पूरवत्।|Water in the boat starts coming in from the thin hole and fills it and drowns it, in the same way the enemy finds a small way to enter or any difference, it comes in through it and destroys it.|नाव में जल पतले छेद से भीतर आने लगता है और भर कर उसे डूबा देता है, उसी तरह शत्रु को घुसने का छोटा मार्ग या कोई भेद मिल जाए तो उसी से भीतर आ कर वह कबाड़ कर ही देता है।
ब्रह्मचारी मिताहारी भवति।|A celibate is moderate in eating.|एक ब्रह्मचारी मिताहारी होता है।
तस्य पिता मम मित्रम् अस्ति।|His father is my friend.|उसका पिता मेरा मित्र है।
सा गृहकार्यं न कर्तुम् इच्छति।|She does not want to do household chores.|वह घर के काम करना नहीं चाहती।
अहं नित्यं शिवं भजामि।I worship Shiva daily.|मैं नित्य शिवजी की पूजा करता हूँ।
सा स्त्री एकादश्यां फलम् एव खादयति।|That woman only eats fruits on Ekadashi.|वह महिला एकादशी पर फल ही खाती है।
त्वं मम मित्रं न असि।|You are not my friend.|तुम मेरे मित्र नहीं हो।
अत्रिः वने अटति।|Atri wanders in the forest.|अत्रि वन में भटकते हैं।
तस्मिन् बहुबलम् अस्ति।|There is much power in him.|उसमें बहुत बल है।
भीमः हनुमन्तं पश्यति।|Bhima sees Hanuman.|भीम हनुमान को देखता है।
जनाः मतं न ददति।|People do not cast the vote.|लोग मत नहीं देतें।
परमदेवः शिवः|The Supreme God, Shiva|परमदेव शिव
भगवान् शिवो वेदस्वरूपः, वेदवेद्यः, ज्ञानस्वरूपः, प्रणवरूपश्च कथ्यते।|Lord Shiva is said to be the form of the Vedas, the knower of the Vedas, the form of knowledge and the form of the oṁkāra.|भगवान शिव को वेदस्वरूप, वेदों का ज्ञाता, ज्ञानस्वरूप तथा ओंकार स्वरूप कहा गया है।
भगवान् शिवो हि पूर्णतमो योगेश्वरः, महान् गम्भीरः, ज्ञानेश्वरः सन्नपि अत्यन्तं सरलहृदयो वर्तते।|For Lord Shiva is the most perfect Lord of Yoga, the greatest serious, the Lord of knowledge, but He is very simple-hearted.|भगवान शिव योग के सबसे सिद्ध भगवान हैं, सबसे गंभीर हैं, ज्ञान के भगवान हैं, लेकिन वे बहुत सरल हृदय हैं।
स देवो भक्तस्य वास्तविकभक्त्या शीघ्रं तुष्यति इत्यतः 'आशुतोषः' इति नाम्ना सुप्रसिद्धः।|That God is well known as 'Ashutosha' because He is quickly satisfied with the devotee's genuine devotion.|वे भगवान 'आशुतोष' के नाम से प्रसिद्ध हैं क्योंकि वे भक्त की सच्ची भक्ति से शीघ्र संतुष्ट हो जाते हैं।
शिवः सर्वव्यापी, सर्वेश्वरः, सर्वरूपः, सर्वोपरि, सर्वज्ञः, सर्वतश्चक्षुः, सर्वान्तर्यामी, सर्वमयः, सर्वसमर्थः, सर्वाश्रयः, सर्वलोकमहेश्वरः, सर्वनियन्ता, सर्वगतः, सर्वशक्तिमान्,  शक्तिपतिः, नित्यः, शुद्धबुद्धज्ञानस्वरूपः, सत्यशिवसुन्दरोऽस्ति।|Shiva is omnipresent, omniscient, omnipresent, supreme, omniscient, omniscient, omnipotent, omniscient, omnipotent, omnipotent, omnipotent, omnipotent, omniscient, eternal, pure and beautiful.|शिव सर्वव्यापी, सर्वेश्वर, सर्वरूप, सर्वोपरि, सर्वज्ञ, सर्वतश्चक्षुः, सर्वान्तर्यामी, सर्वमय, सर्वसमर्थ, सर्वाश्रय, सर्वलोकमहेश्वर, सर्वनियन्ता, सर्वगत, सर्वशक्तिमान्, शक्तिपति, नित्य, शुद्धबुद्धज्ञानस्वरूप, सत्यशिवसुन्दर है।
स निर्गुणः, सगुणः, गुणरहितः, निराकारः, साकारः, एवम् उभयातीतो वर्तते।|He is nirguna, saguna, attributeless, formless, corporeal, and transcendental.|वह निर्गुण, सगुण, गुणरहित, निराकार, साकार, एवम् उभयातीत है।
एतादृशाय तस्मै परमदेवाय प्रातःकालिकाः मे कोटिशः प्रणामाः सन्तु।|May I offer my hundreds of thousands of morning obeisances to such a Supreme God.|ऐसे परमेश्वर को मैं प्रातःकाल कोटि-कोटि प्रणाम करूँ।
रे नीच रथ्या-विहित-अन्न-पाक-नारी-सुत-अज्ञात-पिता त्वम एवम् ब्रूषे कथं क्षत्र-कुल-अरविंद-श्रीशाह-सूर्यस्य सुतं कृतान्तम्॥|“You wretch, you son of a roadside food vendor, born of an unknown father, how dare you talk to me, Shahji, son of Surya, lotus of the Kshatriya clan, like that!”|"रे नीच, तू सड़क किनारे खाना बेचने वाली एक महिला के बेटे, जो एक अज्ञात पिता से पैदा हुआ, तूने मुझे, सूर्य के पुत्र शाहजी, क्षत्रिय कुल के कमल को ऐसे बात करने की हिम्मत कैसे की!"
हे भरतनन्दन यः वृक्षारोपणं करोति सः स्वपूर्ववर्तीन् परवर्तीन् पितृपक्षीयजनान् च तारयति।|Bharatanandana! The man who plants the tree saves his dead ancestors and future children and also the ancestral family, so trees must be planted.|भरतनन्दन! वृक्ष लगानेवाला पुरुष अपने मरे हुए पूर्वजों और भविष्य में होनेवाली संतानों का तथा पितृकुल का भी उद्धार कर देता है, इसलिए वृक्षों को अवश्य लगाना चाहिए।
अतीत-अनागते च उभे पितृ-वंशं च भारत तारयेद् वृक्ष-रोपी च तस्माद् वृक्षान् च रोपयेत्॥|Bharatanandana! The man who plants the tree saves his dead ancestors and future children and also the ancestral family, so trees must be planted.|भरतनन्दन! वृक्ष लगानेवाला पुरुष अपने मरे हुए पूर्वजों और भविष्य में होनेवाली संतानों का तथा पितृकुल का भी उद्धार कर देता है, इसलिए वृक्षों को अवश्य लगाना चाहिए।
किं दिवसे अस्मिन् हनुमान् सञ्जातः।|Was Hanuman born on this day?इस दिन हनुमान् जन्में थे क्या?
वाग्दैवी वाणीं विशोधयति।|The goddess of speech purifies speech.
वाग्देवी वाणी शुद्ध करती है।
सा पद्मं जिघ्रति।|She smells the lotus.|वह कमल सूँघती है।
क्षत्रियाः शूराः भवन्ति।|Kshatriyas are brave.|क्षत्रिय वीर होते हैं।
किं ते श्रोत्रे कृमिः गतः।|Did insect get into your ear?|तेरे कान में कीड़ा चला गया क्या?
अहं त्वाम् आश्रये देवि।|I seek refuge in you, O Goddess.|मैं तुम्हारी आश्रय में हूँ, ओ देवी।
सदा अतिथिं सम्पूजयेत्।|One should always honor guests.|सदा अतिथि का सत्कार करना चाहिए।
अष्टावक्रः महामुनिः आसीत्।|Astavakra was a great sage.|अष्टावक्र एक महान मुनि थे।
परशुरामश्च तस्य शिष्यश्च ब्रह्मचारिणौ स्तः।|Parashurama and his disciple were two celibates.|परशुराम और उसके शिष्य दो ब्रह्मचारी थे।
हूं श्रुतं मया तव कथितम्।|Yes, I heard what you said.|हाँ, मैंने तुम्हारे कहे हुए को सुना।
भेषजं भव-रोगिणाम् अखिलापदाम् अपहारिणं दक्ष-यज्ञ-विनाशनं त्रिगुणात्मकं त्रिविलोचनम् भुक्ति-मुक्तिफलप्रदं सकलाघसङ्घनिबर्हणं चन्द्र-शेखरम् आश्रये मम किं करिष्यति वै यमः॥|I take refuge to the Lord who has moon on his head, who's the medicine for the diseased people of the world, who's the remover of all the calamities, who's the destroyer of the sacrifice of Prajapati Daksha, who's the embodiment of the three gunas, the three-eyed, the giver of enjoyment and liberation, remover of all accumulated sins. What indeed will Yama, the god of death, do to me?|जिनके सिर पर चंद्रमा है, जो संसार के रोगियों के लिए औषधि हैं, जो समस्त विपत्तियों को दूर करने वाले हैं, जो प्रजापति दक्ष के यज्ञ को नष्ट करने वाले हैं, जो त्रिगुण के अवतार हैं, मैं उन भगवान की शरण लेता हूं। त्रिनेत्र, भोग और मुक्ति के दाता, सभी संचित पापों को दूर करने वाले। मृत्यु के देवता यम वास्तव में मेरे साथ क्या करेंगे?
न व्याधिः न विषं न आपत् तथा न आधिः भूतले खेदाय स्वशरीरस्थम् मौर्ख्यम् एकं यथा नृणाम्।|One's own foolishness is the root of all sorrows in this world.
No disease, poison, objection or mental illness causes as much pain as one's own stupidity.|इस जगत में स्वयं की मूर्खता ही सब दुःखों की जड़ होती है। कोई व्याधि विष कोई आपत्ति तथा मानसिक व्याधि से उतना दुःख नहीं होता जितना अपनी मूर्खता से होता है।
राम-नाम-फल-अशं तं नाम-कीर्तन-तन्मयम् त्यागराज-कृतिप्रीतं राम-भक्तं नमामि अहम्॥|I bow to that devotee of Rama, who is immersed in glorifying the name of Rama, who delights in (the telugu poet) Tyagaraja's compositions, and who is hopeful for (only) the name of Rama as rewards.|मैं राम के उस भक्त को नमन करता हूं, जो राम के नाम की महिमा में डूबा हुआ है, जो (तेलुगु कवि) त्यागराज की रचनाओं से प्रसन्न है, और जो पुरस्कार के रूप में (केवल) राम के नाम की आशा रखता है।
यद्यपि गजस्य शुण्डायां एकम् अस्थि अपि न विद्यते, तथापि सः स्वस्य शुण्डया एकं महावृक्षम् अपि उत्पाटयितुं शक्नोतिl|An elephant does not have a single bone in its trunk, yet it can fell a big tree its trunk.|हाथी की सूंड में एक भी हड्डी नहीं होती फिर भी वह अपनी सूंड से एक बड़े पेड़ को गिरा सकता है।
विषये विषे च भेदः सुविस्तृतः वर्तते विषः तु खाद्यते तदैव तत् मारयति किन्तु विषयः तु तत्स्मरणेनैव मारयति।|There is a big difference between poison and desire, a person dies when he eats poison but desires kill a person even by remembering.|विष और विषयों में बहुत बड़ा अन्तर है, विष खाने पर मनुष्य मरता है किन्तु विषय तो स्मरण से भी मनुष्य को मार देते हैं।
विषयस्य विषयाणां च दूरम् अत्यन्तम् अन्तरम्, उपभुक्तं विषं हन्ति विषयाः स्मरणात् अपि॥|There is a big difference between poison and desire, a person dies when he eats poison but desires kill a person even by remembering.|विष और विषयों में बहुत बड़ा अन्तर है, विष खाने पर मनुष्य मरता है किन्तु विषय तो स्मरण से भी मनुष्य को मार देते हैं।
वयम् अद्य हट्टं गमिष्यामः।|We will go to the market today.|हम आज बाजार जाएँगे।
सा ह्यः मगधम् अगच्छत्।|She went to Magadha yesterday.|वह कल मगध गयी थी।
शिशुः मन्दं चलति।|The baby walks slowly.|शिशु धीरे चलता है।
म्लेच्छः शिलाखण्डं क्षिपति।|The foreigner throws a stone.|म्लेच्छ पत्थर फेंकता है।
पिशाचः रक्तं पिबति।|The Pisacha drinks blood.|पिशाच खून पीता है।
विनायकः मूषकेन सह क्रीडति।|Vinayaka plays with the mouse.|विनायक मूषक के साथ खेलता है।
नकुलः अश्वम् आरोहयति।|Nakula mounts the horse.|नकुल घोड़े पर चढ़ता है।
तस्याः माता शिल्पिनी अस्ति।|Her mother is an artist.|उसकी माँ एक शिल्पिनी हैं।
न मम दोषः अत्र श्रीमन्।|It's not my fault here, sir.|श्रीमन्, यहाँ मेरा दोष नहीं है।
भूतगणाः शिवं परितः नृत्यन्ति।|The spirits dance around Shiva.|भूतगण शिव के चारों ओर नृत्य करते हैं।
अपकारदशायाम् अपि उपकुर्वन्ति साधवः छिन्दन्तम् अपि वृक्षः स्वच्छायया किं न रक्षति।|A good man does a favor even when he is harmed, just as a tree protects the person who cuts the tree with its shade.|अपकार किए जाने पर भी सज्जन उपकार करते हैं, जैसे वृक्ष अपनी छाया से वृक्ष को काटने वाले की भी रक्षा करता है।
शान्तिः क्वास्तीति प्रातश्चिन्तनम्।|Where is peace, thoughts in the morning.|शांति कहाँ है, सुबह की सोच।
जीवनचक्रे जन्म, शिशुत्वं, कैशोर्यं, यौवनं, प्रौढत्वं, वार्धक्यं, मरणम् इत्याद्यः नानावस्थाः क्रमेण आयान्ति।|In the cycle of life, various stages such as birth, infancy, adolescence, youth, adulthood, old age and death come in order.|जीवन चक्र में जन्म, शैशव, किशोरावस्था, युवावस्था, वयस्कता, वृद्धावस्था और मृत्यु जैसे विभिन्न चरण क्रम में आते हैं।
एताः सर्वाः अपि परमशक्त्या पूर्वनिर्धारिताः वर्तन्ते।|All these are predestined by the Supreme Power.|ये सभी सर्वोच्च शक्ति द्वारा पूर्वनिर्धारित हैं।
यथा किञ्चन वृक्षपत्रं नानावस्थाः अतिक्रम्य अन्ते पीतवर्णं प्राप्य भूमौ निपतति, तद्वत् भूमिजानां सर्वेषामपि जीवनदशा एतादृशी एव।|Just as a leaf of a tree goes through various stages and eventually turns yellow and falls to the ground, so is the state of life of all the inhabitants of the earth.|जिस प्रकार एक पेड़ का एक पत्ता विभिन्न अवस्थाओं से गुजरता है और अंततः पीला पड़कर जमीन पर गिर जाता है, उसी प्रकार पृथ्वी के सभी निवासियों के जीवन की स्थिति भी ऐसी ही है।
अतो मनुष्यो मृत्योः पूर्वं हि स्वकल्याणस्य चिन्तनं कुर्यात्।|Therefore a man should think of his own welfare before death.|इसलिए मनुष्य को मरने से पहले अपने कल्याण के बारे में सोचना चाहिए।
स्वस्थावस्थायां हि तस्य दिनचर्या धर्मानुकूला भवेत्, धर्मसङ्ग्रहं कुर्यात्।|For in his healthy state his daily routine should be in accordance with Dharma and he should accumulate Dharma.|क्योंकि स्वस्थ अवस्था में उसकी दिनचर्या धर्म के अनुरूप होनी चाहिए और उसे धर्म का संचय करना चाहिए।
वर्धमानेन वयसा सह वैराग्यमपि वर्धमानं भवेत् तथा शनैः शनैः कुटुम्बतः अन्धमोहं त्यजेत्, भौतिकसुखतृष्णातः आत्मानं दूरीकुर्यात्।|With increasing age, detachment should also increase and gradually one should give up blind delusion from the family and distance oneself from the craving for material pleasures.|उम्र बढ़ने के साथ-साथ वैराग्य भी बढ़ना चाहिए और धीरे-धीरे परिवार से अंधा मोह त्याग कर भौतिक सुखों की लालसा से दूरी बना लेनी चाहिए।
निस्पृहता, तटस्थता, एकान्तता इत्यादिभ्यः आनन्दं स्वीकुर्यात्, यतोहि जीवनसमाप्ततः पूर्वं हि कापि आकाङ्क्षा मनसि अवशिष्टा न स्यात्।|One should take pleasure from selflessness, neutrality, solitude, etc., because before the end of life there will be no desire left in the mind.|व्यक्ति को निःस्वार्थता, तटस्थता, एकांत आदि का आनंद लेना चाहिए, क्योंकि जीवन के अंत से पहले मन में कोई इच्छा शेष नहीं रहेगी।
एवं विना भय-दुःख-मोहादिभिः, प्रभुस्मरणेन सह च देहः त्यक्तुं शक्येत।|Without this, the body can be abandoned by fear, suffering, delusion, etc., and with the remembrance of the Lord.|इसके बिना भय, कष्ट, मोह आदि से तथा भगवान के स्मरण से शरीर का त्याग किया जा सकता है।
एतदर्थम् सततम् आत्मचिन्तनं कर्तव्यं, भगवत्सामीप्यस्य च अनुभवो भवेत्।|For this one should constantly meditate on oneself and experience the nearness of the Lord.|इसके लिए व्यक्ति को निरंतर स्वयं का ध्यान करना चाहिए और प्रभु की निकटता का अनुभव करना चाहिए।
ईशस्मरणेन ईशस्पर्शस्य प्रतीतिर्जायते, एकविशिष्टस्य ओजसः आभासः अनुभूयते, एवञ्च एका विलक्षणा सन्तुष्टिः तृप्तिर्वा प्राप्यते।|Remembering God gives rise to the perception of the touch of God, the impression of a distinct energy is felt, and thus a distinct satisfaction or satisfaction is attained.|ईश्वर का स्मरण करने से ईश्वर के स्पर्श का आभास होता है, एक विशिष्ट ऊर्जा का आभास होता है और इस प्रकार एक विशिष्ट तृप्ति या तृप्ति प्राप्त होती है।
परमात्मनो भक्तिर्हि एका विकल्पभूता स्यात्।|For devotion to the Supreme Soul would be an alternative.|क्योंकि परमात्मा की भक्ति एक विकल्प होगी।
यदि शान्तिरस्ति तर्हि तत्रैव अस्ति, संसारे कुतो वा शान्तिः स्यादिति, शुभम्।|शांति है तो है, और दुनिया में शांति कहां हो सकती है, अच्छा है.|If there is peace, it is there, and where in the world can there be peace, good.
